combination,quantity,population,recordings_per_model,models,mean_sensitivity,min_sensitivity,max_sensitivity,M_secondary_diagnostic
S+D+R+F,25,all_eligible,276,5,0.9681159420289855,0.8876811594202898,0.9963768115942029,False
S+D+R+F,25,development,223,5,0.9668161434977578,0.8789237668161435,0.9955156950672646,False
S+D+R+F,25,locked_test,53,5,0.9735849056603774,0.9245283018867925,1.0,False
S+D+R+F,50,all_eligible,276,5,0.9028985507246376,0.782608695652174,0.9782608695652174,False
S+D+R+F,50,development,223,5,0.9022421524663677,0.7847533632286996,0.9775784753363229,False
S+D+R+F,50,locked_test,53,5,0.9056603773584906,0.7735849056603774,0.9811320754716981,False
S+D+R+F,all,all_eligible,276,5,0.9586956521739131,0.9202898550724637,0.9818840579710145,False
S+D+R+F,all,development,223,5,0.9560538116591928,0.9147982062780269,0.9820627802690582,False
S+D+R+F,all,locked_test,53,5,0.969811320754717,0.9433962264150944,0.9811320754716981,False
S+D+R+F+H,100,all_eligible,276,5,0.936231884057971,0.8768115942028986,0.9782608695652174,False
S+D+R+F+H,100,development,223,5,0.9354260089686098,0.874439461883408,0.9775784753363229,False
S+D+R+F+H,100,locked_test,53,5,0.939622641509434,0.8679245283018868,1.0,False
S+D+R+F+H,200,all_eligible,276,5,0.9688405797101449,0.9384057971014492,0.9855072463768116,False
S+D+R+F+H,200,development,223,5,0.967713004484305,0.9327354260089686,0.9865470852017937,False
S+D+R+F+H,200,locked_test,53,5,0.9735849056603774,0.9622641509433962,0.9811320754716981,False
S+D+R+F+H,25,all_eligible,276,5,0.9601449275362318,0.8405797101449275,0.9963768115942029,False
S+D+R+F+H,25,development,223,5,0.9569506726457399,0.8295964125560538,0.9955156950672646,False
S+D+R+F+H,25,locked_test,53,5,0.9735849056603774,0.8867924528301887,1.0,False
S+D+R+F+H,50,all_eligible,276,5,0.936231884057971,0.8768115942028986,0.9855072463768116,False
S+D+R+F+H,50,development,223,5,0.9345291479820628,0.8789237668161435,0.9820627802690582,False
S+D+R+F+H,50,locked_test,53,5,0.9433962264150944,0.8679245283018868,1.0,False
S+D+R+F+H,all,all_eligible,276,5,0.9608695652173913,0.9311594202898551,0.9746376811594203,False
S+D+R+F+H,all,development,223,5,0.9587443946188341,0.9282511210762332,0.9730941704035875,False
S+D+R+F+H,all,locked_test,53,5,0.969811320754717,0.9433962264150944,0.9811320754716981,False
S+D+R+F+H+M,100,all_eligible,276,5,0.8876811594202898,0.7681159420289855,0.9601449275362319,True
S+D+R+F+H+M,100,development,223,5,0.885201793721973,0.757847533632287,0.9641255605381166,True
S+D+R+F+H+M,100,locked_test,53,5,0.8981132075471698,0.8113207547169812,0.9622641509433962,True
S+D+R+F+H+M,200,all_eligible,276,5,0.9492753623188406,0.8876811594202898,0.9782608695652174,True
S+D+R+F+H+M,200,development,223,5,0.9533632286995516,0.8923766816143498,0.9820627802690582,True
S+D+R+F+H+M,200,locked_test,53,5,0.9320754716981132,0.8679245283018868,0.9622641509433962,True
S+D+R+F+H+M,25,all_eligible,276,5,0.8536231884057971,0.5434782608695652,0.9746376811594203,True
S+D+R+F+H+M,25,development,223,5,0.8573991031390135,0.547085201793722,0.9775784753363229,True
S+D+R+F+H+M,25,locked_test,53,5,0.8377358490566038,0.5283018867924528,0.9622641509433962,True
S+D+R+F+H+M,50,all_eligible,276,5,0.844927536231884,0.717391304347826,0.9528985507246377,True
S+D+R+F+H+M,50,development,223,5,0.8448430493273542,0.7174887892376681,0.9551569506726457,True
S+D+R+F+H+M,50,locked_test,53,5,0.8452830188679246,0.7169811320754716,0.9622641509433962,True
S+D+R+F+H+M,all,all_eligible,276,5,0.9405797101449275,0.8876811594202898,0.9746376811594203,True
S+D+R+F+H+M,all,development,223,5,0.9443946188340807,0.8923766816143498,0.9775784753363229,True
S+D+R+F+H+M,all,locked_test,53,5,0.9245283018867925,0.8679245283018868,0.9622641509433962,True
S+D+R+F+M,100,all_eligible,276,5,0.8775362318840579,0.7681159420289855,0.967391304347826,True
S+D+R+F+M,100,development,223,5,0.8708520179372198,0.7488789237668162,0.968609865470852,True
S+D+R+F+M,100,locked_test,53,5,0.9056603773584906,0.8301886792452831,0.9622641509433962,True
S+D+R+F+M,200,all_eligible,276,5,0.946376811594203,0.8840579710144928,0.9782608695652174,True
S+D+R+F+M,200,development,223,5,0.947085201793722,0.8834080717488789,0.9820627802690582,True
S+D+R+F+M,200,locked_test,53,5,0.9433962264150944,0.8867924528301887,0.9622641509433962,True
S+D+R+F+M,25,all_eligible,276,5,0.9115942028985508,0.6884057971014492,0.9891304347826086,True
S+D+R+F+M,25,development,223,5,0.9121076233183857,0.672645739910314,0.9910313901345291,True
S+D+R+F+M,25,locked_test,53,5,0.909433962264151,0.7547169811320755,0.9811320754716981,True
S+D+R+F+M,50,all_eligible,276,5,0.844927536231884,0.7137681159420289,0.9637681159420289,True
S+D+R+F+M,50,development,223,5,0.8403587443946189,0.6995515695067265,0.968609865470852,True
S+D+R+F+M,50,locked_test,53,5,0.8641509433962264,0.7735849056603774,0.9433962264150944,True
S+D+R+F+M,all,all_eligible,276,5,0.9347826086956522,0.9021739130434783,0.9637681159420289,True
S+D+R+F+M,all,development,223,5,0.9363228699551569,0.905829596412556,0.9641255605381166,True
S+D+R+F+M,all,locked_test,53,5,0.9283018867924528,0.8867924528301887,0.9622641509433962,True
S+D+R+H,100,all_eligible,276,5,0.858695652173913,0.7137681159420289,0.9420289855072463,False
S+D+R+H,100,development,223,5,0.852914798206278,0.6995515695067265,0.9461883408071748,False
S+D+R+H,100,locked_test,53,5,0.8830188679245283,0.7735849056603774,0.9622641509433962,False
S+D+R+H,200,all_eligible,276,5,0.9094202898550725,0.8442028985507246,0.9601449275362319,False
S+D+R+H,200,development,223,5,0.9031390134529148,0.8295964125560538,0.9596412556053812,False
S+D+R+H,200,locked_test,53,5,0.9358490566037736,0.8867924528301887,0.9811320754716981,False
S+D+R+H,25,all_eligible,276,5,0.8905797101449275,0.7137681159420289,0.9891304347826086,False
S+D+R+H,25,development,223,5,0.8834080717488789,0.695067264573991,0.9865470852017937,False
S+D+R+H,25,locked_test,53,5,0.9207547169811321,0.7924528301886793,1.0,False
S+D+R+H,50,all_eligible,276,5,0.8804347826086957,0.7644927536231884,0.9420289855072463,False
S+D+R+H,50,development,223,5,0.8717488789237668,0.7533632286995515,0.9327354260089686,False
S+D+R+H,50,locked_test,53,5,0.9169811320754717,0.8113207547169812,0.9811320754716981,False
S+D+R+H,all,all_eligible,276,5,0.9144927536231884,0.8623188405797102,0.9601449275362319,False
S+D+R+H,all,development,223,5,0.9094170403587444,0.852017937219731,0.9551569506726457,False
S+D+R+H,all,locked_test,53,5,0.9358490566037736,0.9056603773584906,0.9811320754716981,False
S+D+R+H+M,100,all_eligible,276,5,0.8188405797101449,0.6702898550724637,0.894927536231884,True
S+D+R+H+M,100,development,223,5,0.8143497757847533,0.6636771300448431,0.8878923766816144,True
S+D+R+H+M,100,locked_test,53,5,0.8377358490566038,0.6981132075471698,0.9245283018867925,True
S+D+R+H+M,200,all_eligible,276,5,0.8818840579710145,0.7971014492753623,0.9420289855072463,True
S+D+R+H+M,200,development,223,5,0.8789237668161435,0.7802690582959642,0.9506726457399103,True
S+D+R+H+M,200,locked_test,53,5,0.8943396226415095,0.8679245283018868,0.9433962264150944,True
S+D+R+H+M,25,all_eligible,276,5,0.7442028985507246,0.4384057971014493,0.9492753623188406,True
S+D+R+H+M,25,development,223,5,0.7390134529147983,0.4304932735426009,0.9461883408071748,True
S+D+R+H+M,25,locked_test,53,5,0.7660377358490567,0.4716981132075472,0.9622641509433962,True
S+D+R+H+M,50,all_eligible,276,5,0.7999999999999999,0.677536231884058,0.8695652173913043,True
S+D+R+H+M,50,development,223,5,0.7946188340807174,0.672645739910314,0.8699551569506726,True
S+D+R+H+M,50,locked_test,53,5,0.8226415094339623,0.6981132075471698,0.9245283018867925,True
S+D+R+H+M,all,all_eligible,276,5,0.8768115942028986,0.8079710144927537,0.9311594202898551,True
S+D+R+H+M,all,development,223,5,0.8726457399103139,0.7937219730941704,0.9282511210762332,True
S+D+R+H+M,all,locked_test,53,5,0.8943396226415095,0.8679245283018868,0.9433962264150944,True
S+D+R+M,100,all_eligible,276,5,0.8123188405797102,0.6884057971014492,0.894927536231884,True
S+D+R+M,100,development,223,5,0.8035874439461883,0.672645739910314,0.8878923766816144,True
S+D+R+M,100,locked_test,53,5,0.8490566037735849,0.7547169811320755,0.9245283018867925,True
S+D+R+M,200,all_eligible,276,5,0.8876811594202899,0.8333333333333334,0.9347826086956522,True
S+D+R+M,200,development,223,5,0.884304932735426,0.8295964125560538,0.9327354260089686,True
S+D+R+M,200,locked_test,53,5,0.9018867924528302,0.8490566037735849,0.9433962264150944,True
S+D+R+M,25,all_eligible,276,5,0.813768115942029,0.5507246376811594,0.9746376811594203,True
S+D+R+M,25,development,223,5,0.8089686098654708,0.5336322869955157,0.9775784753363229,True
S+D+R+M,25,locked_test,53,5,0.8339622641509434,0.6226415094339622,0.9622641509433962,True
S+D+R+M,50,all_eligible,276,5,0.7920289855072463,0.605072463768116,0.8731884057971014,True
S+D+R+M,50,development,223,5,0.7856502242152467,0.600896860986547,0.8654708520179372,True
S+D+R+M,50,locked_test,53,5,0.8188679245283019,0.6226415094339622,0.9056603773584906,True
S+D+R+M,all,all_eligible,276,5,0.8891304347826087,0.8478260869565217,0.927536231884058,True
S+D+R+M,all,development,223,5,0.8860986547085201,0.8385650224215246,0.9282511210762332,True
S+D+R+M,all,locked_test,53,5,0.9018867924528302,0.8867924528301887,0.9245283018867925,True
S+D+R+P,100,all_eligible,276,5,0.8384057971014492,0.7282608695652174,0.9311594202898551,False
S+D+R+P,100,development,223,5,0.8403587443946189,0.7354260089686099,0.9282511210762332,False
S+D+R+P,100,locked_test,53,5,0.8301886792452831,0.6981132075471698,0.9433962264150944,False
S+D+R+P,200,all_eligible,276,5,0.9123188405797101,0.8514492753623188,0.9528985507246377,False
S+D+R+P,200,development,223,5,0.9085201793721973,0.8430493273542601,0.9506726457399103,False
S+D+R+P,200,locked_test,53,5,0.9283018867924528,0.8679245283018868,0.9811320754716981,False
S+D+R+P,25,all_eligible,276,5,0.8340579710144927,0.572463768115942,0.9710144927536232,False
S+D+R+P,25,development,223,5,0.8322869955156951,0.5739910313901345,0.9641255605381166,False
S+D+R+P,25,locked_test,53,5,0.8415094339622642,0.5660377358490566,1.0,False
S+D+R+P,50,all_eligible,276,5,0.841304347826087,0.6594202898550725,0.9311594202898551,False
S+D+R+P,50,development,223,5,0.8340807174887893,0.6681614349775785,0.9237668161434978,False
S+D+R+P,50,locked_test,53,5,0.8716981132075472,0.6226415094339622,0.9811320754716981,False
S+D+R+P,all,all_eligible,276,5,0.9195652173913044,0.8804347826086957,0.9492753623188406,False
S+D+R+P,all,development,223,5,0.9201793721973095,0.8834080717488789,0.9417040358744395,False
S+D+R+P,all,locked_test,53,5,0.9169811320754717,0.8679245283018868,0.9811320754716981,False
S+D+R+P+F,100,all_eligible,276,5,0.891304347826087,0.75,0.9746376811594203,False
S+D+R+P+F,100,development,223,5,0.8896860986547085,0.7354260089686099,0.9730941704035875,False
S+D+R+P+F,100,locked_test,53,5,0.8981132075471698,0.8113207547169812,0.9811320754716981,False
S+D+R+P+F,200,all_eligible,276,5,0.9507246376811594,0.9021739130434783,0.9782608695652174,False
S+D+R+P+F,200,development,223,5,0.9506726457399104,0.9013452914798207,0.9775784753363229,False
S+D+R+P+F,200,locked_test,53,5,0.9509433962264151,0.9056603773584906,0.9811320754716981,False
S+D+R+P+F,25,all_eligible,276,5,0.9282608695652174,0.7210144927536232,0.9855072463768116,False
S+D+R+P+F,25,development,223,5,0.9282511210762332,0.7174887892376681,0.9865470852017937,False
S+D+R+P+F,25,locked_test,53,5,0.9283018867924528,0.7358490566037735,1.0,False
S+D+R+P+F,50,all_eligible,276,5,0.8630434782608696,0.6702898550724637,0.9746376811594203,False
S+D+R+P+F,50,development,223,5,0.8618834080717489,0.6771300448430493,0.9730941704035875,False
S+D+R+P+F,50,locked_test,53,5,0.8679245283018868,0.6415094339622641,0.9811320754716981,False
S+D+R+P+F,all,all_eligible,276,5,0.9565217391304348,0.9166666666666666,0.9818840579710145,False
S+D+R+P+F,all,development,223,5,0.9551569506726457,0.9192825112107623,0.9820627802690582,False
S+D+R+P+F,all,locked_test,53,5,0.9622641509433962,0.9056603773584906,0.9811320754716981,False
S+D+R+P+F+H,100,all_eligible,276,5,0.9282608695652174,0.8586956521739131,0.9782608695652174,False
S+D+R+P+F+H,100,development,223,5,0.9282511210762332,0.8609865470852018,0.9775784753363229,False
S+D+R+P+F+H,100,locked_test,53,5,0.9283018867924528,0.8490566037735849,1.0,False
S+D+R+P+F+H,200,all_eligible,276,5,0.9695652173913043,0.9456521739130435,0.9782608695652174,False
S+D+R+P+F+H,200,development,223,5,0.968609865470852,0.9417040358744395,0.9775784753363229,False
S+D+R+P+F+H,200,locked_test,53,5,0.9735849056603774,0.9622641509433962,0.9811320754716981,False
S+D+R+P+F+H,25,all_eligible,276,5,0.9282608695652174,0.7101449275362319,0.9891304347826086,False
S+D+R+P+F+H,25,development,223,5,0.9282511210762332,0.7219730941704036,0.9865470852017937,False
S+D+R+P+F+H,25,locked_test,53,5,0.9283018867924528,0.660377358490566,1.0,False
S+D+R+P+F+H,50,all_eligible,276,5,0.9065217391304348,0.8043478260869565,0.9746376811594203,False
S+D+R+P+F+H,50,development,223,5,0.905829596412556,0.820627802690583,0.968609865470852,False
S+D+R+P+F+H,50,locked_test,53,5,0.909433962264151,0.7358490566037735,1.0,False
S+D+R+P+F+H,all,all_eligible,276,5,0.9608695652173913,0.9347826086956522,0.9746376811594203,False
S+D+R+P+F+H,all,development,223,5,0.957847533632287,0.9327354260089686,0.968609865470852,False
S+D+R+P+F+H,all,locked_test,53,5,0.9735849056603774,0.9433962264150944,1.0,False
S+D+R+P+F+H+M,100,all_eligible,276,5,0.886231884057971,0.782608695652174,0.9637681159420289,True
S+D+R+P+F+H+M,100,development,223,5,0.8860986547085202,0.7802690582959642,0.9641255605381166,True
S+D+R+P+F+H+M,100,locked_test,53,5,0.8867924528301887,0.7924528301886793,0.9622641509433962,True
S+D+R+P+F+H+M,200,all_eligible,276,5,0.9557971014492753,0.894927536231884,0.9818840579710145,True
S+D+R+P+F+H+M,200,development,223,5,0.9605381165919282,0.9013452914798207,0.9865470852017937,True
S+D+R+P+F+H+M,200,locked_test,53,5,0.9358490566037736,0.8679245283018868,0.9622641509433962,True
S+D+R+P+F+H+M,25,all_eligible,276,5,0.8282608695652174,0.4673913043478261,0.9601449275362319,True
S+D+R+P+F+H+M,25,development,223,5,0.8331838565022421,0.47533632286995514,0.9641255605381166,True
S+D+R+P+F+H+M,25,locked_test,53,5,0.8075471698113208,0.4339622641509434,0.9622641509433962,True
S+D+R+P+F+H+M,50,all_eligible,276,5,0.8326086956521739,0.6594202898550725,0.9601449275362319,True
S+D+R+P+F+H+M,50,development,223,5,0.8349775784753363,0.6816143497757847,0.9596412556053812,True
S+D+R+P+F+H+M,50,locked_test,53,5,0.8226415094339623,0.5660377358490566,0.9622641509433962,True
S+D+R+P+F+H+M,all,all_eligible,276,5,0.9420289855072463,0.8913043478260869,0.967391304347826,True
S+D+R+P+F+H+M,all,development,223,5,0.946188340807175,0.8968609865470852,0.9730941704035875,True
S+D+R+P+F+H+M,all,locked_test,53,5,0.9245283018867925,0.8679245283018868,0.9622641509433962,True
S+D+R+P+F+M,100,all_eligible,276,5,0.8659420289855072,0.7536231884057971,0.967391304347826,True
S+D+R+P+F+M,100,development,223,5,0.8618834080717489,0.7399103139013453,0.968609865470852,True
S+D+R+P+F+M,100,locked_test,53,5,0.8830188679245283,0.8113207547169812,0.9622641509433962,True
S+D+R+P+F+M,200,all_eligible,276,5,0.9442028985507246,0.8840579710144928,0.9710144927536232,True
S+D+R+P+F+M,200,development,223,5,0.9452914798206278,0.8789237668161435,0.9730941704035875,True
S+D+R+P+F+M,200,locked_test,53,5,0.939622641509434,0.9056603773584906,0.9622641509433962,True
S+D+R+P+F+M,25,all_eligible,276,5,0.8876811594202899,0.6304347826086957,0.9855072463768116,True
S+D+R+P+F+M,25,development,223,5,0.8914798206278027,0.6322869955156951,0.9865470852017937,True
S+D+R+P+F+M,25,locked_test,53,5,0.8716981132075472,0.6226415094339622,0.9811320754716981,True
S+D+R+P+F+M,50,all_eligible,276,5,0.8304347826086956,0.6557971014492754,0.9601449275362319,True
S+D+R+P+F+M,50,development,223,5,0.8286995515695067,0.6591928251121076,0.9551569506726457,True
S+D+R+P+F+M,50,locked_test,53,5,0.8377358490566038,0.6415094339622641,0.9811320754716981,True
S+D+R+P+F+M,all,all_eligible,276,5,0.936231884057971,0.8985507246376812,0.9637681159420289,True
S+D+R+P+F+M,all,development,223,5,0.9354260089686098,0.8923766816143498,0.9641255605381166,True
S+D+R+P+F+M,all,locked_test,53,5,0.939622641509434,0.9245283018867925,0.9622641509433962,True
S+D+R+P+H,100,all_eligible,276,5,0.8623188405797101,0.7644927536231884,0.9130434782608695,False
S+D+R+P+H,100,development,223,5,0.863677130044843,0.7713004484304933,0.9147982062780269,False
S+D+R+P+H,100,locked_test,53,5,0.8566037735849057,0.7358490566037735,0.9056603773584906,False
S+D+R+P+H,200,all_eligible,276,5,0.9188405797101449,0.8731884057971014,0.9492753623188406,False
S+D+R+P+H,200,development,223,5,0.9201793721973094,0.874439461883408,0.9506726457399103,False
S+D+R+P+H,200,locked_test,53,5,0.9132075471698113,0.8490566037735849,0.9433962264150944,False
S+D+R+P+H,25,all_eligible,276,5,0.8543478260869565,0.6086956521739131,0.9456521739130435,False
S+D+R+P+H,25,development,223,5,0.852017937219731,0.6143497757847534,0.9372197309417041,False
S+D+R+P+H,25,locked_test,53,5,0.8641509433962264,0.5849056603773585,0.9811320754716981,False
S+D+R+P+H,50,all_eligible,276,5,0.8579710144927536,0.7463768115942029,0.9239130434782609,False
S+D+R+P+H,50,development,223,5,0.852017937219731,0.7488789237668162,0.9147982062780269,False
S+D+R+P+H,50,locked_test,53,5,0.8830188679245283,0.7358490566037735,0.9622641509433962,False
S+D+R+P+H,all,all_eligible,276,5,0.8978260869565218,0.8586956521739131,0.927536231884058,False
S+D+R+P+H,all,development,223,5,0.8995515695067264,0.8565022421524664,0.9282511210762332,False
S+D+R+P+H,all,locked_test,53,5,0.8905660377358491,0.8679245283018868,0.9245283018867925,False
S+D+R+P+H+M,100,all_eligible,276,5,0.8405797101449275,0.7282608695652174,0.8985507246376812,True
S+D+R+P+H+M,100,development,223,5,0.841255605381166,0.7399103139013453,0.8968609865470852,True
S+D+R+P+H+M,100,locked_test,53,5,0.8377358490566038,0.6792452830188679,0.9056603773584906,True
S+D+R+P+H+M,200,all_eligible,276,5,0.9036231884057971,0.8478260869565217,0.9420289855072463,True
S+D+R+P+H+M,200,development,223,5,0.9040358744394619,0.8430493273542601,0.9461883408071748,True
S+D+R+P+H+M,200,locked_test,53,5,0.9018867924528302,0.8679245283018868,0.9433962264150944,True
S+D+R+P+H+M,25,all_eligible,276,5,0.717391304347826,0.37318840579710144,0.9021739130434783,True
S+D+R+P+H+M,25,development,223,5,0.7085201793721974,0.3632286995515695,0.8923766816143498,True
S+D+R+P+H+M,25,locked_test,53,5,0.7547169811320755,0.41509433962264153,0.9433962264150944,True
S+D+R+P+H+M,50,all_eligible,276,5,0.8028985507246377,0.6847826086956522,0.8695652173913043,True
S+D+R+P+H+M,50,development,223,5,0.7955156950672646,0.6816143497757847,0.8609865470852018,True
S+D+R+P+H+M,50,locked_test,53,5,0.8339622641509434,0.6981132075471698,0.9056603773584906,True
S+D+R+P+H+M,all,all_eligible,276,5,0.8739130434782609,0.8369565217391305,0.9057971014492754,True
S+D+R+P+H+M,all,development,223,5,0.8762331838565023,0.8385650224215246,0.905829596412556,True
S+D+R+P+H+M,all,locked_test,53,5,0.8641509433962264,0.8113207547169812,0.9056603773584906,True
S+D+R+P+M,100,all_eligible,276,5,0.8144927536231884,0.6956521739130435,0.9094202898550725,True
S+D+R+P+M,100,development,223,5,0.8152466367713005,0.695067264573991,0.9013452914798207,True
S+D+R+P+M,100,locked_test,53,5,0.8113207547169812,0.6981132075471698,0.9433962264150944,True
S+D+R+P+M,200,all_eligible,276,5,0.8971014492753623,0.8405797101449275,0.9384057971014492,True
S+D+R+P+M,200,development,223,5,0.8986547085201794,0.8475336322869955,0.9372197309417041,True
S+D+R+P+M,200,locked_test,53,5,0.8905660377358491,0.7924528301886793,0.9433962264150944,True
S+D+R+P+M,25,all_eligible,276,5,0.7768115942028986,0.45652173913043476,0.9456521739130435,True
S+D+R+P+M,25,development,223,5,0.7757847533632287,0.4618834080717489,0.9461883408071748,True
S+D+R+P+M,25,locked_test,53,5,0.7811320754716982,0.4339622641509434,0.9433962264150944,True
S+D+R+P+M,50,all_eligible,276,5,0.7876811594202899,0.6123188405797102,0.8768115942028986,True
S+D+R+P+M,50,development,223,5,0.7784753363228699,0.6098654708520179,0.8699551569506726,True
S+D+R+P+M,50,locked_test,53,5,0.8264150943396227,0.6226415094339622,0.9245283018867925,True
S+D+R+P+M,all,all_eligible,276,5,0.8826086956521739,0.8297101449275363,0.9202898550724637,True
S+D+R+P+M,all,development,223,5,0.885201793721973,0.8385650224215246,0.9192825112107623,True
S+D+R+P+M,all,locked_test,53,5,0.8716981132075472,0.7924528301886793,0.9245283018867925,True
S+F,100,all_eligible,276,5,0.8884057971014493,0.7536231884057971,0.9818840579710145,False
S+F,100,development,223,5,0.8869955156950673,0.7533632286995515,0.9820627802690582,False
S+F,100,locked_test,53,5,0.8943396226415095,0.7547169811320755,0.9811320754716981,False
S+F,200,all_eligible,276,5,0.9615942028985508,0.9094202898550725,0.9855072463768116,False
S+F,200,development,223,5,0.9605381165919282,0.9103139013452914,0.9865470852017937,False
S+F,200,locked_test,53,5,0.9660377358490566,0.9056603773584906,0.9811320754716981,False
S+F,25,all_eligible,276,5,0.972463768115942,0.9057971014492754,0.9963768115942029,False
S+F,25,development,223,5,0.9730941704035875,0.9103139013452914,0.9955156950672646,False
S+F,25,locked_test,53,5,0.969811320754717,0.8867924528301887,1.0,False
S+F,50,all_eligible,276,5,0.8905797101449275,0.7608695652173914,0.9601449275362319,False
S+F,50,development,223,5,0.8887892376681614,0.7623318385650224,0.9596412556053812,False
S+F,50,locked_test,53,5,0.8981132075471698,0.7547169811320755,0.9811320754716981,False
S+F,all,all_eligible,276,5,0.9608695652173913,0.9347826086956522,0.9818840579710145,False
S+F,all,development,223,5,0.957847533632287,0.9282511210762332,0.9820627802690582,False
S+F,all,locked_test,53,5,0.9735849056603774,0.9622641509433962,0.9811320754716981,False
S+F+H,100,all_eligible,276,5,0.941304347826087,0.8876811594202898,0.9855072463768116,False
S+F+H,100,development,223,5,0.9417040358744395,0.8923766816143498,0.9865470852017937,False
S+F+H,100,locked_test,53,5,0.939622641509434,0.8490566037735849,1.0,False
S+F+H,200,all_eligible,276,5,0.9753623188405797,0.9492753623188406,0.9927536231884058,False
S+F+H,200,development,223,5,0.9775784753363228,0.9551569506726457,0.9910313901345291,False
S+F+H,200,locked_test,53,5,0.9660377358490566,0.9245283018867925,1.0,False
S+F+H,25,all_eligible,276,5,0.9565217391304348,0.8333333333333334,0.9963768115942029,False
S+F+H,25,development,223,5,0.9560538116591928,0.8385650224215246,0.9955156950672646,False
S+F+H,25,locked_test,53,5,0.9584905660377359,0.8113207547169812,1.0,False
S+F+H,50,all_eligible,276,5,0.9442028985507247,0.9021739130434783,0.9782608695652174,False
S+F+H,50,development,223,5,0.9479820627802691,0.905829596412556,0.9820627802690582,False
S+F+H,50,locked_test,53,5,0.9283018867924528,0.8679245283018868,0.9811320754716981,False
S+F+H,all,all_eligible,276,5,0.963768115942029,0.9311594202898551,0.9855072463768116,False
S+F+H,all,development,223,5,0.9641255605381166,0.9327354260089686,0.9820627802690582,False
S+F+H,all,locked_test,53,5,0.9622641509433962,0.9245283018867925,1.0,False
S+F+H+M,100,all_eligible,276,5,0.886231884057971,0.782608695652174,0.9565217391304348,True
S+F+H+M,100,development,223,5,0.8869955156950673,0.7847533632286996,0.9551569506726457,True
S+F+H+M,100,locked_test,53,5,0.8830188679245283,0.7735849056603774,0.9622641509433962,True
S+F+H+M,200,all_eligible,276,5,0.9485507246376812,0.8876811594202898,0.9855072463768116,True
S+F+H+M,200,development,223,5,0.9560538116591928,0.9013452914798207,0.9910313901345291,True
S+F+H+M,200,locked_test,53,5,0.9169811320754717,0.8301886792452831,0.9811320754716981,True
S+F+H+M,25,all_eligible,276,5,0.8507246376811595,0.6014492753623188,0.9601449275362319,True
S+F+H+M,25,development,223,5,0.852914798206278,0.6098654708520179,0.9641255605381166,True
S+F+H+M,25,locked_test,53,5,0.8415094339622642,0.5660377358490566,0.9433962264150944,True
S+F+H+M,50,all_eligible,276,5,0.8507246376811595,0.7391304347826086,0.927536231884058,True
S+F+H+M,50,development,223,5,0.8538116591928251,0.7488789237668162,0.9282511210762332,True
S+F+H+M,50,locked_test,53,5,0.8377358490566038,0.6981132075471698,0.9245283018867925,True
S+F+H+M,all,all_eligible,276,5,0.9304347826086956,0.8731884057971014,0.967391304347826,True
S+F+H+M,all,development,223,5,0.9354260089686098,0.8834080717488789,0.968609865470852,True
S+F+H+M,all,locked_test,53,5,0.909433962264151,0.8301886792452831,0.9622641509433962,True
S+F+M,100,all_eligible,276,5,0.8746376811594203,0.782608695652174,0.967391304347826,True
S+F+M,100,development,223,5,0.8690582959641255,0.7757847533632287,0.9641255605381166,True
S+F+M,100,locked_test,53,5,0.8981132075471698,0.8113207547169812,0.9811320754716981,True
S+F+M,200,all_eligible,276,5,0.9492753623188406,0.8804347826086957,0.9782608695652174,True
S+F+M,200,development,223,5,0.9488789237668162,0.8789237668161435,0.9775784753363229,True
S+F+M,200,locked_test,53,5,0.9509433962264151,0.8867924528301887,0.9811320754716981,True
S+F+M,25,all_eligible,276,5,0.9210144927536232,0.75,0.9855072463768116,True
S+F+M,25,development,223,5,0.9237668161434978,0.7623318385650224,0.9865470852017937,True
S+F+M,25,locked_test,53,5,0.909433962264151,0.6981132075471698,0.9811320754716981,True
S+F+M,50,all_eligible,276,5,0.8405797101449275,0.7427536231884058,0.9311594202898551,True
S+F+M,50,development,223,5,0.8385650224215246,0.7399103139013453,0.9327354260089686,True
S+F+M,50,locked_test,53,5,0.8490566037735849,0.7358490566037735,0.9433962264150944,True
S+F+M,all,all_eligible,276,5,0.9260869565217391,0.8731884057971014,0.9637681159420289,True
S+F+M,all,development,223,5,0.9228699551569507,0.8654708520179372,0.9641255605381166,True
S+F+M,all,locked_test,53,5,0.939622641509434,0.9056603773584906,0.9622641509433962,True
S+H,100,all_eligible,276,5,0.9572463768115942,0.927536231884058,0.9891304347826086,False
S+H,100,development,223,5,0.9569506726457399,0.9237668161434978,0.9910313901345291,False
S+H,100,locked_test,53,5,0.9584905660377359,0.9245283018867925,1.0,False
S+H,200,all_eligible,276,5,0.9659420289855073,0.9492753623188406,0.9927536231884058,False
S+H,200,development,223,5,0.968609865470852,0.9506726457399103,0.9955156950672646,False
S+H,200,locked_test,53,5,0.9547169811320755,0.9433962264150944,0.9811320754716981,False
S+H,25,all_eligible,276,5,0.941304347826087,0.8333333333333334,0.9818840579710145,False
S+H,25,development,223,5,0.9399103139013453,0.8295964125560538,0.9775784753363229,False
S+H,25,locked_test,53,5,0.9471698113207547,0.8490566037735849,1.0,False
S+H,50,all_eligible,276,5,0.9492753623188406,0.9239130434782609,0.9782608695652174,False
S+H,50,development,223,5,0.9524663677130045,0.9237668161434978,0.9865470852017937,False
S+H,50,locked_test,53,5,0.9358490566037736,0.9245283018867925,0.9433962264150944,False
